id;drive;speed.kmh;occ_nr;off;OT;TLC;FADE1.TLC.min;last_OT;last_FADE0.off.abs;steer.ampl;true.TLC.1.0;off.sd.avg.100.so;ratio_OT_TLC 
P18;MO_100;100;28;-.842149;2.13745900000001;5.63745900000001;-1.114242;3.75400499999999;1.351637;5.9553;0;.115587117279956;.379152912686373
P18;MO_100;100;29;.332737;1.81991499999999;4.41991499999999;4;2.13745900000001;.842149;5.69565;0;.115587117279956;.41175339344761
P18;MO_100;100;30;-1.601023;3.350067;2.12969199999999;2.3;1.81991499999999;.332737;5.14485;1;.115587117279956;1.57302886990232
P18;MO_100;100;31;-.526855;1.922859;3.622859;-1.723328;3.350067;1.601023;4.1562;0;.115587117279956;.530757338334172
P18;MO_100;100;32;-1.852929;1.419281;.508621000000005;1;1.922859;.526855;6.7131;1;.115587117279956;2.7904490770141
P18;MO_100;100;33;.428428;1.92463000000001;9.32463000000001;-1.416153;1.419281;1.852929;11.34855;0;.115587117279956;.206402827779763
P18;MO_100;100;34;-.580918;2.738236;4.338236;5.2;1.92463000000001;.428428;6.79365;0;.115587117279956;.631186500688298
P18;MO_100;100;35;-1.30289;3.04064200000001;2.129082;1.4;2.738236;.580918;8.3727;1;.115587117279956;1.42814696662694
P18;MO_100;100;36;-1.449312;.809936999999991;-1.41517600000001;-1.415176;3.04064200000001;1.30289;3.68505;0;.115587117279956;-.572322453178958
P18;MO_100;100;37;-.026381;1.11790500000001;2.71790500000001;-2.732452;.809936999999991;1.449312;3.3192;0;.115587117279956;.411311285714551
P18;MO_100;100;38;1.535391;1.21333300000001;.403046000000018;.7;1.11790500000001;.026381;3.3588;1;.115587117279956;3.01040824124283
P18;MO_100;100;39;.234706;1.62213200000002;14.722132;-1.314712;1.21333300000001;1.535391;4.4676;0;.115587117279956;.11018322617947
P19;MO_100;100;1;.719287;1.520117;8.520117;12;2.431315;.323545;2.05065;0;.266466205813571;.178415038197245
P19;MO_100;100;2;.231213;1.6348;7.0348;6;1.520117;.719287;1.35495;0;.266466205813571;.232387558992438
P19;MO_100;100;3;-.974122;2.828818;3.528818;5.4;1.6348;.231213;.2196;0;.266466205813571;.801633294774624
P19;MO_100;100;4;-1.230564;1.314804;-.100877000000001;-.100877;2.828818;.974122;2.94795;0;.266466205813571;-13.0337341514913
P19;MO_100;100;5;-.483124;.708962;9.808962;6.3;1.314804;1.230564;1.20825;0;.266466205813571;.072276964677812
P19;MO_100;100;6;.553604;2.131375;29.431375;21.7;.708962;.483124;.67725;0;.266466205813571;.0724184649884689
P19;MO_100;100;7;.776675;1.012243;9.212243;7.2;2.131375;.553604;1.35495;0;.266466205813571;.109880188787899
P19;MO_100;100;8;.458935;1.425793;7.625793;7.2;1.012243;.776675;.60435;0;.266466205813571;.186969801042331
P19;MO_100;100;9;-.16736;1.416465;6.216465;7.9;1.425793;.458935;.1647;0;.266466205813571;.227856989462661
P19;MO_100;100;10;-.64791;1.723569;8.423569;14.5;1.416465;.16736;1.13535;0;.266466205813571;.204612676645731
P19;MO_100;100;11;-.124229;1.421631;5.121631;6.2;1.723569;.64791;.531;0;.266466205813571;.277573882226189
P19;MO_100;100;12;.878501;1.519638;3.019638;4.7;1.421631;.124229;.23805;0;.266466205813571;.503251714278334
P19;MO_100;100;13;1.168342;.912742999999999;.204422000000001;.4;1.519638;.878501;1.81305;1;.266466205813571;4.46499398303507
P19;MO_100;100;14;.03803;2.427212;12.527212;4.3;.912742999999999;1.168342;4.8519;0;.266466205813571;.193755162760876
P19;MO_100;100;15;.103193;2.630806;6.930806;9.5;2.427212;.03803;0;0;.266466205813571;.379581537847113
P19;MO_100;100;16;.777994;2.227108;26.327108;4;2.630806;.103193;2.8746;0;.266466205813571;.084593719902695
P19;MO_100;100;17;999;2.846501;4.246501;6.4;2.227108;.777994;2.655;0;.266466205813571;.670316809062331
P19;MO_100;100;18;-1.362843;.707107999999998;.304768000000003;.5;2.846501;7.5;4.58235;1;.266466205813571;2.32015172196553
P19;MO_100;100;19;-.797044;.808602;3.708602;-1.41814;.707107999999998;1.362843;3.37365;0;.266466205813571;.218034181074162
P19;MO_100;100;20;1.118339;1.616577;1.616577;3.6;.808602;.797044;.2196;1;.266466205813571;1
P19;MO_100;100;21;1.038562;2.228908;8.828908;-.508419;1.616577;1.118339;6.16635;0;.266466205813571;.252455683081079
P19;MO_100;100;22;.334649;1.719372;5.219372;26.9;2.228908;1.038562;2.7099;0;.266466205813571;.329421240716316
P19;MO_100;100;23;.629361;1.52523;6.42523;4.3;1.719372;.334649;3.8637;0;.266466205813571;.237381385569077
P19;MO_100;100;24;-.26199;2.028595;8.828595;4;1.52523;.629361;3.6441;0;.266466205813571;.229775519207756
P19;MO_100;100;25;-.714818;1.822891;13.622891;13.2;2.028595;.26199;.23805;0;.266466205813571;.133810877588318
P19;MO_100;100;26;-.342094;2.424431;9.124431;10.8;1.822891;.714818;.2196;0;.266466205813571;.265707637002242
P19;MO_100;100;27;.537389;2.532875;6.732875;16;2.424431;.342094;.91575;0;.266466205813571;.37619516179938
P19;MO_100;100;28;.847414;2.329658;12.329658;8.8;2.532875;.537389;1.35495;0;.266466205813571;.188947495542861
P19;MO_100;100;29;.136407;2.929046;10.929046;8.7;2.329658;.847414;.7506;0;.266466205813571;.268005642944499
P19;MO_100;100;30;-.680891;2.737374;6.837374;7.1;2.929046;.136407;.23805;0;.266466205813571;.400354580574355
P19;MO_100;100;31;-1.138753;2.42314900000001;2.323082;3.3;2.737374;.680891;0;1;.266466205813571;1.04307510453786
P19;MO_100;100;32;-.336653;1.92192800000001;4.22192800000001;-.604141;2.42314900000001;1.138753;4.8204;0;.266466205813571;.455225195692585
P19;MO_100;100;33;1.69254;1.62206300000001;.912056000000007;1.7;1.92192800000001;.336653;2.8746;1;.266466205813571;1.77846864666204
P19;MO_100;100;34;-1.649687;.303025000000005;-1.21607199999999;-1.216072;1.62206300000001;1.69254;1.593;0;.266466205813571;-.249183436507055
P19;MO_100;100;35;-1.495868;.508994999999999;-2.02623;-2.02623;.303025000000005;1.649687;2.23515;0;.266466205813571;-.251202973008987
P19;MO_100;100;36;1.532961;.908637999999996;-3.038811;-3.038811;.508994999999999;1.495868;0;0;.266466205813571;-.299011027668386
P19;MO_100;100;37;-.142447;1.109589;7.409589;3.2;.908637999999996;1.532961;4.90725;0;.266466205813571;.149750411257628
P19;MO_100;100;38;-.413331;1.214935;6.714935;5.3;1.109589;.142447;2.8746;0;.266466205813571;.180930269615417
P19;MO_100;100;39;.095305;1.122688;15.322688;5.8;1.214935;.413331;1.88595;0;.266466205813571;.0732696508602146
P19;MO_100;100;40;.598863;1.61994199999999;4.11994199999999;12.2;1.122688;.095305;2.1789;0;.266466205813571;.393195341099461
P19;MO_100;100;41;.976033;1.420349;7.720349;2.9;1.61994199999999;.598863;2.655;0;.266466205813571;.183974714096474
P19;MO_100;100;42;.397421;1.721588;31.821588;5.8;1.420349;.976033;2.5632;0;.266466205813571;.0541012598114211
P19;MO_100;100;43;-.114231;1.91885400000001;16.718854;29.3;1.721588;.397421;.3114;0;.266466205813571;.114771861755597
P19;MO_100;100;44;-.115346;2.52892300000001;18.728923;13.8;1.91885400000001;.114231;.45765;0;.266466205813571;.135027678847311
P19;MO_100;100;45;.156395;2.32483000000001;13.52483;34.4;2.52892300000001;.115346;.29295;0;.266466205813571;.171893472967868
P19;MO_100;100;46;.594196;3.339226;14.239226;33.1;2.32483000000001;.156395;.31095;0;.266466205813571;.234508954349064
P19;MO_100;100;47;.354965;2.435188;7.635188;15.7;3.339226;.594196;1.3734;0;.266466205813571;.31894276866529
P19;MO_100;100;48;-.454665;2.123733;15.323733;5.2;2.435188;.354965;1.42785;0;.266466205813571;.138591099179293
P19;MO_100;100;49;-.486151;1.822609;7.822609;12.2;2.123733;.454665;.67725;0;.266466205813571;.23299247092626
P19;MO_100;100;50;.783444;2.33090900000001;3.630909;5.4;1.822609;.486151;1.66635;0;.266466205813571;.641962935452254
P19;MO_100;100;51;1.307457;.706908999999996;.100296000000014;.2;2.33090900000001;.783444;1.50165;1;.266466205813571;7.04822724734683
P19;MO_100;100;52;1.096923;.605606000000023;4.70560600000002;-1.114899;.706908999999996;1.307457;.98865;0;.266466205813571;.128698832838963
P19;MO_100;100;53;.229301;1.61704999999998;6.51704999999998;11.6;.605606000000023;1.096923;.97065;0;.266466205813571;.248126069310499
P19;MO_100;100;54;.924679;2.63505599999999;3.93505599999999;4.3;1.61704999999998;.229301;2.106;0;.266466205813571;.669636213563415
P20;MO_100;100;1;.886179;1.722523;3.722523;7.9;1.016045;.472482;.2196;0;.171158496761115;.462729981789233
P20;MO_100;100;2;1.078657;.505686000000001;6.805686;7.3;1.722523;.886179;0;0;.171158496761115;.0743034574325059
P20;MO_100;100;3;.704567;1.018289;6.218289;4.7;.505686000000001;1.078657;3.4056;0;.171158496761115;.163757104245235
P20;MO_100;100;4;-.008432;1.118531;8.718531;6.1;1.018289;.704567;2.2518;0;.171158496761115;.128293516419222
P20;MO_100;100;5;.110932;1.014654;2.314654;4.1;1.118531;.008432;.7506;0;.171158496761115;.438360981814129
P20;MO_100;100;6;1.093869;1.118843;1.218843;2.5;1.014654;.110932;.29295;0;.171158496761115;.917954978614965
P20;MO_100;100;7;1.525738;.402857000000001;-.402585999999999;-.402586;1.118843;1.093869;.07335;0;.171158496761115;-1.00067314809755
P20;MO_100;100;8;1.34914;.505800000000001;-1.310112;-1.310112;.402857000000001;1.525738;4.9635;0;.171158496761115;-.386073862387339
P20;MO_100;100;9;.671897;.506007;11.106007;5.7;.505800000000001;1.34914;2.10555;0;.171158496761115;.0455615596136397
P20;MO_100;100;10;.209257;1.21784;6.41784;4.8;.506007;.671897;2.63655;0;.171158496761115;.189758548047318
P20;MO_100;100;11;.432761;1.312155;6.812155;8.5;1.21784;.209257;.07335;0;.171158496761115;.192619662940729
P20;MO_100;100;12;.826282;1.721716;4.621716;11.2;1.312155;.432761;1.5012;0;.171158496761115;.372527433533346
P20;MO_100;100;13;.972303;1.526026;15.826026;6.9;1.721716;.826282;2.56365;0;.171158496761115;.0964250911757633
P20;MO_100;100;14;.605475;2.024204;11.724204;11;1.526026;.972303;.29295;0;.171158496761115;.172651721174418
P20;MO_100;100;15;.38028;1.823067;5.723067;8.5;2.024204;.605475;.6777;0;.171158496761115;.318547205545558
P20;MO_100;100;16;.987348;1.918331;14.118331;3.6;1.823067;.38028;2.41695;0;.171158496761115;.135875196579539
P20;MO_100;100;17;.512754;2.135178;7.035178;6.3;1.918331;.987348;2.2707;0;.171158496761115;.303500209944937
P20;MO_100;100;18;-.035918;1.311115;6.411115;7.5;2.135178;.512754;.29295;0;.171158496761115;.204506548392908
P20;MO_100;100;19;.994224;2.230487;2.530487;4.8;1.311115;.035918;.23805;0;.171158496761115;.881445745423707
P20;MO_100;100;20;1.626059;.304886000000003;-.303798999999997;-.303799;2.230487;.994224;1.66455;0;.171158496761115;-1.00357802362748
P20;MO_100;100;21;1.488847;.507110000000004;-1.113587;-1.113587;.304886000000003;1.626059;11.64375;0;.171158496761115;-.455384267237319
P20;MO_100;100;22;.328148;.705191999999997;10.005192;4.5;.507110000000004;1.488847;2.48985;0;.171158496761115;.0704826054312598
P20;MO_100;100;23;999;1.01054;4.51054;5;.705191999999997;.328148;.81;0;.171158496761115;.224039693695212
P20;MO_100;100;24;.782378;1.523236;2.523236;3.7;1.01054;7.5;1.20825;0;.171158496761115;.603683523855874
P20;MO_100;100;25;1.388324;.507475999999997;-3.10862446895044E-15;0;1.523236;.782378;.60435;0;.171158496761115;-163247766035675
P20;MO_100;100;26;1.349148;.710070999999999;-1.016052;-1.016052;.507475999999997;1.388324;2.1357;0;.171158496761115;-.698853011460042
P20;MO_100;100;27;-.03736;1.517853;17.117853;4.7;.710070999999999;1.349148;2.41695;0;.171158496761115;.088670757950778
P20;MO_100;100;28;-.195073;1.414089;4.114089;5.4;1.517853;.03736;1.72575;0;.171158496761115;.343718621546593
P20;MO_100;100;29;1.077292;1.32026699999999;1.52026699999999;2.6;1.414089;.195073;1.6659;0;.171158496761115;.868444161453218
P20;MO_100;100;30;1.366283;1.429348;-.402554000000003;-.402554;1.32026699999999;1.077292;.7506;0;.171158496761115;-3.55069878823708
P20;MO_100;100;31;.436758;1.220757;9.120757;5.8;1.429348;1.366283;2.7828;0;.171158496761115;.133843824586051
P20;MO_100;100;32;.277421;1.31185900000001;4.31185900000001;5.3;1.220757;.436758;.69615;0;.171158496761115;.304244410589494
P20;MO_100;100;33;1.056465;1.618897;2.318897;2.8;1.31185900000001;.277421;2.10555;0;.171158496761115;.698132344817385
P20;MO_100;100;34;1.060004;.913078999999996;5.013079;-.203002;1.618897;1.056465;0;0;.171158496761115;.182139359862471
P20;MO_100;100;35;.127369;1.41757899999999;10.317579;4.9;.913078999999996;1.060004;3.09465;0;.171158496761115;.137394538001598
P20;MO_100;100;36;-.029593;1.01307700000001;5.01307700000001;5;1.41757899999999;.127369;1.35495;0;.171158496761115;.202086862021072
P20;MO_100;100;37;.405965;1.517807;10.617807;16.6;1.01307700000001;.029593;.6039;0;.171158496761115;.142949198455011
P20;MO_100;100;38;.310611;1.624504;17.724504;6.6;1.517807;.405965;2.03265;0;.171158496761115;.0916530019683485
P20;MO_100;100;39;.327138;1.418221;22.218221;9.7;1.624504;.310611;1.44675;0;.171158496761115;.0638314381695996
P20;MO_100;100;40;.530543;1.216148;5.716148;6.9;1.418221;.327138;.07335;0;.171158496761115;.212756562636237
P20;MO_100;100;41;.625156;3.04798100000001;9.34798100000001;6.5;1.216148;.530543;1.2087;0;.171158496761115;.326057680262723
P20;MO_100;100;42;-1.595849;3.85554499999999;3.041809;16.7;3.04798100000001;.625156;3.6252;1;.171158496761115;1.26751712549999
P20;MO_100;100;43;-.274306;.509803999999988;-1.31929800000001;-1.319298;3.85554499999999;1.595849;15.69555;0;.171158496761115;-.386420657046387
P20;MO_100;100;44;-1.1422;.709236000000004;-2.234215;-2.234215;.509803999999988;.274306;24.12135;0;.171158496761115;-.317443039277779
P20;MO_100;100;45;.831486;.509094000000005;4.109094;-3.448258;.709236000000004;1.1422;7.01775;0;.171158496761115;.123894464327174
P20;MO_100;100;46;.341825;.706070000000011;5.20607000000001;2.3;.509094000000005;.831486;12.456;0;.171158496761115;.13562437692924
P20;MO_100;100;47;.61187;1.320015;10.420015;7.4;.706070000000011;.341825;1.97775;0;.171158496761115;.126680719749444
P20;MO_100;100;48;.487452;1.621887;13.121887;13.1;1.320015;.61187;.1647;0;.171158496761115;.123601658816297
P20;MO_100;100;49;.653341;2.325264;25.925264;6.2;1.621887;.487452;1.9593;0;.171158496761115;.0896910442262035
P20;MO_100;100;50;.912568;2.54121400000001;17.741214;9;2.325264;.653341;2.124;0;.171158496761115;.143237886651951
P20;MO_100;100;51;.615606;2.328385;31.428385;7.9;2.54121400000001;.912568;1.73925;0;.171158496761115;.0740854167339493
P20;MO_100;100;52;.476344;2.12732700000001;6.92732700000001;42.6;2.328385;.615606;1.062;0;.171158496761115;.307092042861555
P20;MO_100;100;53;.849735;2.53411799999999;25.534118;28.7;2.12732700000001;.476344;.0729000000000005;0;.171158496761115;.0992443913668759
P20;MO_100;100;54;.63196;2.430375;14.930375;8.4;2.53411799999999;.849735;1.2816;0;.171158496761115;.16278057316042
P20;MO_100;100;55;1.15969;3.133476;3.133476;38.2;2.430375;.63196;3.77235;1;.171158496761115;1
P20;MO_100;100;56;-1.829034;.811356000000004;-.506217999999997;-.506218;3.133476;1.15969;15.41835;0;.171158496761115;-1.60277983003372
P20;MO_100;100;57;.251763;1.11191599999999;11.711916;-1.82164;.811356000000004;1.829034;5.58495;0;.171158496761115;.0949388639740918
P20;MO_100;100;58;-.218108;1.31551300000001;4.21551300000001;4.1;1.11191599999999;.251763;4.527;0;.171158496761115;.312064747517089
P20;MO_100;100;59;.898862;1.21635500000001;2.41635500000001;3;1.31551300000001;.218108;3.02085;0;.171158496761115;.503384229552365
P20;MO_100;100;60;1.026548;1.51559399999999;7.41559399999999;0;1.21635500000001;.898862;2.94795;0;.171158496761115;.204379312028139
P20;MO_100;100;61;.637489;1.930054;3.730054;18.8;1.51559399999999;1.026548;2.94795;0;.171158496761115;.51743325967935
P20;MO_100;100;62;1.029774;1.820526;.909728999999999;1.5;1.930054;.637489;2.50875;1;.171158496761115;2.00117397598626
P20;MO_100;100;63;.135742;2.43109200000001;9.23109200000001;9.3;1.820526;1.029774;1.4283;0;.171158496761115;.263359091210445
P20;MO_100;100;64;.432829;2.42915300000001;11.729153;5.1;2.43109200000001;.135742;2.8017;0;.171158496761115;.207103871865258
P21;MO_100;100;1;.121572;.805892;4.205892;3.9;.907584999999999;.681278;2.0511;0;.473401118617707;.191610245817059
P21;MO_100;100;2;1.112356;1.422375;1.522375;3.4;.805892;.121572;1.35495;0;.473401118617707;.934313162000164
P21;MO_100;100;3;1.201228;.607052999999999;-.405075000000001;-.405075;1.422375;1.112356;.8973;0;.473401118617707;-1.49861877430105
P21;MO_100;100;4;.417098;1.418905;17.818905;4.6;.607052999999999;1.201228;4.99905;0;.473401118617707;.0796291915805152
P21;MO_100;100;5;-.017888;2.028221;7.628221;6.8;1.418905;.417098;1.7397;0;.473401118617707;.265883880396229
P21;MO_100;100;6;.413845;1.420594;12.520594;5.2;2.028221;.017888;2.41695;0;.473401118617707;.113460591406446
P21;MO_100;100;7;.294779;2.425836;9.825836;8.2;1.420594;.413845;2.655;0;.473401118617707;.246883420403109
P21;MO_100;100;8;-.151563;2.536108;10.536108;12.1;2.425836;.294779;1.51965;0;.473401118617707;.240706340519668
P21;MO_100;100;9;.299667;2.429542;56.029542;7.4;2.536108;.151563;1.2816;0;.473401118617707;.0433618036713561
P21;MO_100;100;10;.572994;1.821472;12.721472;7.5;2.429542;.299667;1.4283;0;.473401118617707;.143180914912991
P21;MO_100;100;11;.462946;1.925369;8.125369;15;1.821472;.572994;2.19735;0;.473401118617707;.236957730781211
P21;MO_100;100;12;.443166;2.233696;11.133696;10.9;1.925369;.462946;1.42785;0;.473401118617707;.200624841921317
P21;MO_100;100;13;.295382;2.52824;14.62824;9.9;2.233696;.443166;1.30005;0;.473401118617707;.172832821993623
P21;MO_100;100;14;.361875;3.153579;12.453579;7.1;2.52824;.295382;1.8126;0;.473401118617707;.253226723016733
P21;MO_100;100;15;.867983;3.240937;29.540937;8.2;3.153579;.361875;1.66635;0;.473401118617707;.109710027139627
P21;MO_100;100;16;.981934;1.312871;8.512871;4.2;3.240937;.867983;2.50875;0;.473401118617707;.154221883545516
P21;MO_100;100;17;.471539;1.519375;26.619375;5.7;1.312871;.981934;3.09465;0;.473401118617707;.0570777863867953
P21;MO_100;100;18;-.202377;2.535671;6.135671;14.4;1.519375;.471539;2.41695;0;.473401118617707;.41326710640124
P21;MO_100;100;19;-1.076133;2.934364;3.334364;5.2;2.535671;.202377;1.83105;0;.473401118617707;.880037092530989
P21;MO_100;100;20;-1.225558;1.313904;-.305769999999999;-.30577;2.934364;1.076133;1.6479;0;.473401118617707;-4.29703371815418
P21;MO_100;100;21;-.471909;1.622761;8.922761;7.1;1.313904;1.225558;2.5632;0;.473401118617707;.181867585604949
P21;MO_100;100;22;.369385;2.120925;11.220925;9.9;1.622761;.471909;1.13535;0;.473401118617707;.189015165861994
P21;MO_100;100;23;.104703;2.331962;6.531962;8.1;2.120925;.369385;1.81305;0;.473401118617707;.357007894412123
P21;MO_100;100;24;-.883003;2.22586100000001;3.72586100000001;6;2.331962;.104703;2.124;0;.473401118617707;.597408491621132
P21;MO_100;100;25;-1.209435;1.220337;.306563999999995;.5;2.22586100000001;.883003;1.575;1;.473401118617707;3.98069244921132
P21;MO_100;100;26;-.416227;1.51746299999999;5.01746299999999;-1.424889;1.220337;1.209435;2.124;0;.473401118617707;.302436310940408
P21;MO_100;100;27;.903773;1.314003;2.214003;3.5;1.51746299999999;.416227;1.2816;0;.473401118617707;.59349648577712
P21;MO_100;100;28;1.523421;.910522;-.101616;-.101616;1.314003;.903773;1.66635;0;.473401118617707;-8.96041961895765
P21;MO_100;100;29;.997078;1.719337;13.719337;-1.515633;.910522;1.523421;4.9806;0;.473401118617707;.125322163891739
P21;MO_100;100;30;.197712;1.222779;11.722779;5.8;1.719337;.997078;2.27025;0;.473401118617707;.104307946093669
