"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd","last_OT","last_FADE0.off"
23.132427,"P25","SO_1.2",100,17,5687.835449,8046.671875,-111.286407,-0.008057,0.175691,27.7779,30.4,37.8,"{""type"":""M"",""msg"":""FADE0"",""time"":23.0324,""dist"":0.47647}",6.678057,37.078057,0,12.2,17.1,-0.099078,12.2,30.4,0.002848,-0.009074,-0.006226,-0.00787029850746269,0.000805142694202737,-0.156378,0.175691,-0.0226697164179105,0.117097804627585,5.558031,-0.533504
23.21637,"P25","SO_1.2",100,18,5687.79834,8042.664551,-110.463715,-0.006714,1.617768,27.778,-1.112074,3.9,"{""type"":""M"",""msg"":""FADE0"",""time"":23.1685,""dist"":0.481715}",6.875718,5.763644,5.763644,35.3,24.8,0.071499,24.8,-1.112074,0.002523,-0.008586,-0.006063,-0.0071484347826087,0.000659223484337285,0.071499,1.617768,0.629493333333333,0.4471478440365,6.678057,0.175691
21.441454,"P25","SO_1.2",100,19,5701.668945,8090.238281,-111.862038,-0.009562,1.620475,27.7788,0.9,-1.012854,"{""type"":""M"",""msg"":""FADE0"",""time"":21.3701,""dist"":0.431552}",5.059155,4.046301,4.046301,32.1,21.8,0.063135,21.8,-1.012854,0.006714,-0.015137,-0.008423,-0.0119374117647059,0.00225835758175246,-1.811908,1.832783,-0.27266705882353,0.750615963028642,6.875718,1.617768
21.313766,"P25","SO_1.2",100,20,5705.166504,8093.412598,-109.342888,-0.008057,0.150376,27.7779,23,34.7,"{""type"":""M"",""msg"":""FADE0"",""time"":21.2416,""dist"":0.427391}",4.96063,27.96063,0,28.3,38.4,-0.134477,28.3,23,0.002319,-0.008219,-0.0059,-0.00782948,0.000539637604777313,-0.135682,0.150376,-0.0227183,0.0907184694234907,5.059155,1.620475
22.426422,"P25","SO_1.2",100,21,5696.164062,8068.924805,-110.693024,-0.009237,0.035153,27.7777,13.8,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":22.3603,""dist"":0.453637}",5.866638,13.766638,0,44.6,53.2,-0.104007,44.6,7.9,0.002198,-0.009237,-0.007039,-0.00870906779661017,0.000558826444725348,-0.104007,0.144874,0.0628966101694915,0.0755951631266083,4.96063,0.150376
21.758787,"P25","SO_1.2",100,22,5700.577148,8083.575195,-110.335312,-0.009766,-0.871006,27.7775,7.9,1.7,"{""type"":""M"",""msg"":""FADE0"",""time"":21.7529,""dist"":0.439986}",5.356428,7.056428,0,11.5,15.5,-0.381403,11.5,1.7,0.004354,-0.010417,-0.006063,-0.00853824074074074,0.00106265333517648,-0.871006,-0.381403,-0.552359611111111,0.138985990649719,5.866638,0.035153
21.423834,"P25","SO_1.2",100,23,5704.239746,8088.971191,-109.048782,-0.008057,0.772378,27.7777,2.6,13.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.3793,""dist"":0.43268}",5.051977,7.651977,0,11.6,7.8,0.153461,7.8,2.6,0.006022,-0.010905,-0.004883,-0.0072333137254902,0.00148770089050449,0.153461,0.772378,0.303821411764706,0.188757910803672,5.356428,-0.871006
22.917418,"P25","SO_1.2",100,24,5689.210938,8051.242188,-111.059776,-0.009399,-0.192189,27.7776,16,9.7,"{""type"":""M"",""msg"":""FADE0"",""time"":22.8607,""dist"":0.472883}",6.557625,16.257625,0,10.2,6.3,-0.031774,6.3,9.7,0.0059,-0.011108,-0.005208,-0.00800548484848485,0.00124134664150763,-0.286697,-0.031774,-0.191792712121212,0.0830964536884263,5.051977,0.772378
22.193956,"P25","SO_1.2",100,25,5694.975098,8071.597168,-111.581154,-0.009399,1.721322,27.7778,1.8,-1.71515,"{""type"":""M"",""msg"":""FADE0"",""time"":22.1889,""dist"":0.453223}",5.746904,4.031754,4.031754,11.9,7,0.089598,7,-1.71515,0.003866,-0.010905,-0.007039,-0.00948770689655172,0.0010378165001684,-1.85763,1.836187,-0.544981379310345,0.798280588633565,6.557625,-0.192189
22.124992,"P25","SO_1.2",100,26,5696.831055,8073.200684,-110.799042,-0.008219,-0.831562,27.7779,12.2,2.1,"{""type"":""M"",""msg"":""FADE0"",""time"":22.0911,""dist"":0.450271}",5.751625,7.851625,0,21.4,13.9,0.076972,13.9,2.1,0.004029,-0.010417,-0.006388,-0.00888377586206896,0.000901217734524334,-0.831562,0.079308,-0.24157624137931,0.297687711269525,5.746904,1.721322
20.91716,"P25","SO_1.2",100,27,5707.507324,8103.625,-109.975578,-0.011597,-1.033729,27.7778,4.5,0.4,"{""type"":""M"",""msg"":""FADE0"",""time"":20.8711,""dist"":0.417659}",4.551243,4.951243,0,19.1,11.8,-0.407434,11.8,0.4,0.003702,-0.011759,-0.008057,-0.010094652173913,0.00086594947805904,-1.033729,-0.357784,-0.548245739130435,0.20332469397498,5.751625,-0.831562
21.809464,"P25","SO_1.2",100,28,5701.006348,8079.736816,-109.228966,-0.0059,0.864653,27.7778,1.3,6.2,"{""type"":""M"",""msg"":""FADE0"",""time"":21.736,""dist"":0.441658}",5.457966,6.757966,0,22.4,14.9,0.093725,14.9,1.3,0.004028,-0.008911,-0.004883,-0.00696029090909091,0.00107241500867983,0.093725,0.864653,0.3120148,0.228062222989806,4.551243,-1.033729
21.406958,"P25","SO_1.2",100,29,5704.973145,8091.087402,-109.248558,-0.008423,0.748194,27.7776,8,45.2,"{""type"":""M"",""msg"":""FADE0"",""time"":21.3492,""dist"":0.430104}",5.051344,13.051344,0,22.9,15.5,0.141155,15.5,8,0.002523,-0.008911,-0.006388,-0.00770074509803922,0.000702485127049313,0.141155,0.748194,0.369164980392157,0.191903919567005,5.457966,0.864653
23.875498,"P25","SO_1.2",100,30,5679.039062,8025.44873,-111.987297,-0.007731,-0.155095,27.7778,17.4,25.2,"{""type"":""M"",""msg"":""FADE0"",""time"":23.8605,""dist"":0.501755}",7.578005,24.978005,0,13.9,7.3,-0.208679,7.3,17.4,0.005208,-0.009562,-0.004354,-0.0077231052631579,0.0012973179469346,-0.403745,-0.155095,-0.293806921052632,0.0706176450574525,5.051344,0.748194
18.91593,"P26","SO_1.2",100,1,5726.585938,8156.739746,-106.751076,-0.006877,0.628176,27.7779,4.4,11.2,"{""type"":""M"",""msg"":""FADE0"",""time"":18.8924,""dist"":0.362028}",2.526924,6.926924,0,16.9,12.2,0.410631,12.2,4.4,0.003378,-0.009766,-0.006388,-0.0075215,0.00130184045873525,0.410631,0.628176,0.486777269230769,0.0642281648235773,NA,NA
19.273685,"P26","SO_1.2",100,2,5722.95459,8146.633789,-107.295677,-0.008219,0.158381,27.7779,35.2,45.7,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2591,""dist"":0.37287}",2.928237,38.128237,0,14.5,23.5,-0.142597,14.5,35.2,0.000855,-0.008586,-0.007731,-0.0082045,0.000202906934671861,-0.142597,0.158381,0.00274393333333332,0.0916257714924224,2.526924,0.628176
21.202581,"P26","SO_1.2",100,3,5707.197266,8099.728516,-109.720245,-0.009399,-0.039594,27.7779,11.1,5.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.134,""dist"":0.420856}",4.644386,10.444386,0,20,14.4,0.128039,14.4,5.8,0,-0.009399,-0.009399,-0.009399,0,-0.039594,0.238623,0.166968957446809,0.0750900911340497,2.928237,0.158381
20.948751,"P26","SO_1.2",100,4,5708.876953,8104.323242,-109.420364,-0.009074,0.04236,27.7777,13.8,7.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.8706,""dist"":0.415686}",4.449798,12.049798,0,20.9,15.1,0.000694,15.1,7.6,0.000324999999999999,-0.009399,-0.009074,-0.00936651111111111,9.54945553474649e-05,0.000694,0.194301,0.132788422222222,0.0557730189499811,4.644386,-0.039594
19.632975,"P26","SO_1.2",100,5,5719.854004,8138.772461,-107.584381,-0.008586,-0.416999,27.7776,35.2,21,"{""type"":""M"",""msg"":""FADE0"",""time"":19.5926,""dist"":0.380562}",3.234517,24.234517,0,16.7,20.7,-0.450918,16.7,21,0.0059,-0.008586,-0.002686,-0.00637260606060606,0.00215827082028927,-0.644229,-0.416999,-0.549442606060606,0.0722635944567437,4.449798,0.04236
22.353283,"P26","SO_1.2",100,6,5696.598145,8066.424805,-109.738663,-0.007568,1.335775,27.7775,-0.504021,6.4,"{""type"":""M"",""msg"":""FADE0"",""time"":22.3084,""dist"":0.456469}",5.96315,5.459129,5.459129,14.7,9.1,0.149342,9.1,-0.504021,0.004191,-0.009399,-0.005208,-0.0068001,0.000858515445109479,0.095613,1.335775,0.5043249,0.394313027831163,3.234517,-0.416999
21.601416,"P26","SO_1.2",100,7,5703.170898,8088.715332,-109.975449,-0.008219,-0.165365,27.7778,27.6,10.4,"{""type"":""M"",""msg"":""FADE0"",""time"":21.5542,""dist"":0.433327}",5.057476,15.457476,0,1e+06,20.7,0.395737,20.7,10.4,0,-0.008219,-0.008219,-0.008219,0,-0.165365,0.395737,0.12265537254902,0.162959737572072,5.96315,1.335775
24.734293,"P26","SO_1.2",100,8,5670.931152,8007.658203,-113.647644,-0.009562,-0.874627,27.7779,6.1,1.1,"{""type"":""M"",""msg"":""FADE0"",""time"":24.6888,""dist"":0.520505}",8.286493,9.386493,0,13.2,18.5,-0.217393,13.2,1.1,0.002685,-0.009562,-0.006877,-0.00887481927710843,0.00107536776629886,-0.874627,-0.003358,-0.221511698795181,0.221433418593751,5.057476,-0.165365
21.688332,"P26","SO_1.2",100,9,5702.660645,8085.245117,-109.525047,-0.007568,0.536493,27.7779,7,16.6,"{""type"":""M"",""msg"":""FADE0"",""time"":21.5908,""dist"":0.435294}",5.150023,12.150023,0,9.8,13.8,-0.208064,9.8,7,0.002523,-0.008423,-0.0059,-0.00748623076923077,0.0011455385344617,-0.215219,0.536493,0.101688634615385,0.255747584094163,8.286493,-0.874627
21.096321,"P26","SO_1.2",100,10,5709.083984,8100.697266,-108.517128,-0.008219,1.446117,27.7779,-0.905031,8.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.0317,""dist"":0.419549}",4.644686,3.739655,3.739655,6.1,9.5,0.123638,6.1,-0.905031,0.003865,-0.008219,-0.004354,-0.00686004255319149,0.00171454610494321,0.123516,1.446117,0.672770638297872,0.434676360879359,5.150023,0.536493
21.498381,"P26","SO_1.2",100,11,5705.373047,8093.584473,-109.592293,-0.008748,0.282754,27.7778,21.7,13.7,"{""type"":""M"",""msg"":""FADE0"",""time"":21.4247,""dist"":0.427206}",4.847979,18.547979,0,24,16.3,0.418931,16.3,13.7,0.003377,-0.008748,-0.005371,-0.00820922448979592,0.00111670158400581,0.278059,0.418931,0.326910346938776,0.0471798494290514,4.644686,1.446117
20.592484,"P26","SO_1.2",100,12,5712.461426,8114.836914,-108.900383,-0.007731,0.03734,27.7779,29.7,36.3,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5485,""dist"":0.405619}",4.146176,33.846176,0,7.5,4.9,0.655081,4.9,29.7,0.00826,-0.012451,-0.004191,-0.00716066666666667,0.00169246170352129,0.03734,0.655081,0.25899719047619,0.166128230146686,4.847979,0.282754
20.895494,"P26","SO_1.2",100,13,5710.242676,8108.987793,-109.610283,-0.009399,-0.189157,27.7777,8.9,4.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.8045,""dist"":0.41057}",4.239959,8.339959,0,12.4,8.8,0.51404,8.8,4.1,0.001343,-0.010742,-0.009399,-0.00955611627906977,0.000406839105280976,-0.189157,0.514081,0.266869744186046,0.215408991360852,4.146176,0.03734
21.152283,"P26","SO_1.2",100,14,5706.972168,8099.121094,-109.355507,-0.006877,-0.044059,27.7779,12.8,18.4,"{""type"":""M"",""msg"":""FADE0"",""time"":21.06,""dist"":0.420939}",4.768088,17.568088,0,18.9,12.8,0.414744,12.8,12.8,0.002197,-0.009074,-0.006877,-0.0080763125,0.00105256071045908,-0.044059,0.414744,0.183491895833333,0.157326096200709,4.239959,-0.189157
22.615383,"P26","SO_1.2",100,15,5695.824707,8063.777344,-109.925972,-0.007731,1.538962,27.7777,-1.312115,6.4,"{""type"":""M"",""msg"":""FADE0"",""time"":22.5672,""dist"":0.459204}",6.063925,4.75181,4.75181,8.8,14.2,0.345815,8.8,-1.312115,0.001343,-0.007731,-0.006388,-0.00709622950819672,0.000460221989676093,0.339367,1.538962,0.770040754098361,0.378134873490207,4.768088,-0.044059
20.71945,"P26","SO_1.2",100,16,5713.14209,8113.730469,-107.310226,-0.005046,1.068344,27.7775,0.2,3.7,"{""type"":""M"",""msg"":""FADE0"",""time"":20.6306,""dist"":0.405062}",4.153656,4.353656,0,9.7,13.9,-0.343654,9.7,0.2,0.00118,-0.006226,-0.005046,-0.0053947380952381,0.000520531251118897,-0.343654,1.068344,0.129861642857143,0.433922504368977,6.063925,1.538962
22.131382,"P26","SO_1.2",100,17,5700.571777,8078.942383,-109.313263,-0.006877,0.727297,27.7777,2.1,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":22.1267,""dist"":0.444476}",5.45759,7.55759,0,14.2,9,0.208346,9,2.1,0.004516,-0.009562,-0.005046,-0.00674574545454545,0.0013636378662618,0.013916,0.727297,0.211696890909091,0.199344443223158,4.153656,1.068344
22.84676,"P26","SO_1.2",100,18,5690.004883,8055.064941,-111.90007,-0.009399,-0.841844,27.7778,6,1.1,"{""type"":""M"",""msg"":""FADE0"",""time"":22.7727,""dist"":0.468582}",6.365826,7.465826,0,17.9,12.7,0.21124,12.7,1.1,0.000163,-0.009562,-0.009399,-0.009549265625,4.40898225262568e-05,-0.841844,0.254863,-0.04394025,0.33306954956185,5.45759,0.727297
21.008074,"P26","SO_1.2",100,19,5707.762207,8102.291504,-109.722542,-0.009237,-0.349977,27.778,9.8,4.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.9102,""dist"":0.417486}",4.547062,8.647062,0,26.7,17.1,0.206345,17.1,4.1,0.000651,-0.009237,-0.008586,-0.00905632608695652,0.000161883504663464,-0.349977,0.206345,0.0136087608695652,0.166259111491429,6.365826,-0.841844
21.58741,"P26","SO_1.2",100,20,5703.481934,8091.849609,-110.185585,-0.009562,-0.930583,27.7778,7,1.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.5023,""dist"":0.428996}",4.94953,6.04953,0,10.4,14.1,-0.303908,10.4,1.1,0.004028,-0.009562,-0.005534,-0.0087158,0.00119409687502262,-0.930583,-0.303908,-0.53614526,0.172250165966427,4.547062,-0.349977
20.414,"P26","SO_1.2",100,21,5716.5,8125.269043,-107.842995,-0.007039,0.57578,27.7778,4.3,11.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.3206,""dist"":0.393052}",3.738011,8.038011,0,30.2,40.5,0.237288,30.2,4.3,0.00118,-0.007894,-0.006714,-0.0069206052631579,0.000291203053469446,0.211461,0.57578,0.314535394736842,0.113497582136299,4.94953,-0.930583
20.994772,"P26","SO_1.2",100,22,5707.836914,8101.410645,-109.480156,-0.008748,0.01524,27.7779,16.6,9,"{""type"":""M"",""msg"":""FADE0"",""time"":20.9485,""dist"":0.419757}",4.650314,13.650314,0,26.1,17.9,0.19408,17.9,9,0,-0.008748,-0.008748,-0.008748,0,0.01524,0.207752,0.161257574468085,0.0567837488657606,3.738011,0.57578
20.196321,"P26","SO_1.2",100,23,5714.63916,8121.916992,-109.159149,-0.009399,-0.158243,27.7778,8.8,4.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.1895,""dist"":0.399266}",3.840715,7.940715,0,10.4,7.8,0.577493,7.8,4.1,0.007243,-0.013794,-0.006551,-0.0104426666666667,0.00223759685863079,-0.158243,0.616954,0.332949051282051,0.251596790745885,4.650314,0.01524
20.623514,"P26","SO_1.2",100,24,5712.160156,8110.87207,-108.883614,-0.009074,1.028472,27.7778,21,15.5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5953,""dist"":0.409989}",4.244552,19.744552,0,4.8,10.5,0.67166,4.8,15.5,0.003011,-0.009074,-0.006063,-0.00846927906976744,0.00102833675986729,0.67166,1.03084,0.891857372093023,0.124011630198835,3.840715,-0.158243
19.910429,"P26","SO_1.2",100,25,5717.658691,8131.73877,-109.134537,-0.010905,-0.368011,27.778,5.6,2.3,"{""type"":""M"",""msg"":""FADE0"",""time"":19.8847,""dist"":0.388476}",3.53434,5.83434,0,11.3,17.8,0.492806,11.3,2.3,0.004028,-0.010905,-0.006877,-0.0102980555555556,0.00118515091129344,-0.368011,0.492806,0.196680666666667,0.259921813532674,4.244552,1.028472
20.890919,"P26","SO_1.2",100,26,5714.003418,8116.475098,-107.845085,-0.007568,0.994099,27.7778,0.7,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":20.7987,""dist"":0.402208}",4.049671,4.749671,0,7.9,12,-0.021612,7.9,0.7,0.001871,-0.007568,-0.005697,-0.00657880487804878,0.000786469682171926,-0.021612,0.994099,0.355569731707317,0.325880820752543,3.53434,-0.368011
20.182743,"P26","SO_1.2",100,27,5715.947754,8123.524414,-107.974953,-0.007568,0.598346,27.778,5.3,14.5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.0994,""dist"":0.395186}",3.834543,9.134543,0,11.9,19.5,0.08944,11.9,5.3,0.000162,-0.007568,-0.007406,-0.00756384615384615,2.59407609164241e-05,0.08944,0.598346,0.298220333333333,0.156160566438645,4.049671,0.994099
21.397888,"P26","SO_1.2",100,28,5704.825195,8092.282715,-109.448799,-0.008423,0.204214,27.7776,52,56.3,"{""type"":""M"",""msg"":""FADE0"",""time"":21.3195,""dist"":0.428402}",4.948767,56.948767,0,28.6,16.2,0.0204,16.2,52,0.00118,-0.008423,-0.007243,-0.00776632,0.000538689734637743,-0.029802,0.204214,0.05093766,0.0772839495377103,3.834543,0.598346
20.90777,"P26","SO_1.2",100,29,5709.652832,8104.138184,-108.790359,-0.008748,0.84883,27.7776,41.2,29.7,"{""type"":""M"",""msg"":""FADE0"",""time"":20.8545,""dist"":0.416385}",4.449684,34.149684,0,12.6,21.9,0.329619,12.6,29.7,0.00118,-0.008748,-0.007568,-0.00771453333333333,0.000352644528720302,0.329619,0.84883,0.536049,0.162087762935981,4.948767,0.204214
20.786964,"P26","SO_1.2",100,30,5710.709473,8107.73291,-108.329216,-0.006877,0.684424,27.7778,2.7,8.8,"{""type"":""M"",""msg"":""FADE0"",""time"":20.7831,""dist"":0.413941}",4.343122,7.043122,0,24.2,16.5,-0.039572,16.5,2.7,0.002034,-0.008911,-0.006877,-0.00722831818181818,0.000742674230524387,-0.039572,0.684424,0.220934340909091,0.219162528799651,4.449684,0.84883
19.677498,"P27","SO_1.2",100,1,5718.334473,8133.141113,-108.343643,-0.009928,-0.14499,27.7779,10.3,5.5,"{""type"":""M"",""msg"":""FADE0"",""time"":19.6703,""dist"":0.387302}",3.44092,8.94092,0,8.5,12.8,-0.089692,8.5,5.5,0.004679,-0.010742,-0.006063,-0.00919708571428571,0.00108743609336037,-0.14499,-0.023313,-0.0592824857142857,0.0321368511913105,NA,NA
22.388256,"P27","SO_1.2",100,2,5704.878418,8089.577148,-109.28418,-0.009237,1.165618,27.7776,-0.202383,21.6,"{""type"":""M"",""msg"":""FADE0"",""time"":22.3134,""dist"":0.431034}",5.056929,4.854546,4.854546,5.6,9.5,0.006294,5.6,-0.202383,0.004394,-0.010091,-0.005697,-0.00828080392156863,0.000942206198655217,0.006294,1.165618,0.609085117647059,0.351234077562337,3.44092,-0.14499
20.37289,"P27","SO_1.2",100,3,5712.458008,8115.729004,-109.165649,-0.011597,-0.256543,27.7778,7.1,3.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2823,""dist"":0.403358}",4.037208,7.637208,0,8.3,12.7,-0.035962,8.3,3.6,0.005534,-0.011597,-0.006063,-0.00939443902439024,0.00117638667216142,-0.256543,-0.001227,-0.0626297317073171,0.0722294749946393,5.056929,1.165618
19.79044,"P27","SO_1.2",100,4,5717.564453,8130.393066,-108.655357,-0.012085,-0.030223,27.7776,7,3.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.7182,""dist"":0.388348}",3.535738,7.435738,0,21,14.7,0.022681,14.7,3.9,0.005045,-0.013102,-0.008057,-0.0100221666666667,0.00137197470822169,-0.030223,0.148495,0.0924955555555556,0.0481608830195772,4.037208,-0.256543
21.102055,"P27","SO_1.2",100,5,5707.766113,8102.246582,-109.942482,-0.010254,-0.335691,27.778,7.1,3,"{""type"":""M"",""msg"":""FADE0"",""time"":21.066,""dist"":0.419165}",4.549946,7.549946,0,14.6,10.2,0.035785,10.2,3,0.004191,-0.012085,-0.007894,-0.0100185434782609,0.00102273182553225,-0.335691,0.121311,0.0181388478260869,0.126751802160665,3.535738,-0.030223
21.93416,"P27","SO_1.2",100,6,5698.112793,8074.164062,-110.436295,-0.009766,0.044548,27.7777,12.3,7.4,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8972,""dist"":0.448877}",5.667669,13.067669,0,43.3,26.3,0.120649,26.3,7.4,0.004028,-0.010579,-0.006551,-0.00848564912280702,0.00116612887506405,0.044548,0.138378,0.119420192982456,0.024357822681136,4.549946,-0.335691
23.584238,"P27","SO_1.2",100,7,5681.60498,8031.069824,-111.981506,-0.010091,0.115685,27.7778,12.4,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":23.5304,""dist"":0.494517}",7.282019,15.182019,0,32.6,44.5,0.077133,32.6,7.9,0.004517,-0.010417,-0.0059,-0.00828735616438356,0.00115190160857146,0.077133,0.164368,0.125170643835616,0.0297476965473192,5.667669,0.044548
23.645868,"P27","SO_1.2",100,8,5681.526855,8031.414551,-112.394783,-0.009399,-0.092978,27.7781,10.5,5.3,"{""type"":""M"",""msg"":""FADE0"",""time"":23.57,""dist"":0.49366}",7.270969,12.570969,0,19.1,14,0.275753,14,5.3,0.004883,-0.011271,-0.006388,-0.00898072602739726,0.00118936612740048,-0.092978,0.405701,0.295044315068493,0.135618727936066,7.282019,0.115685
26.166849,"P27","SO_1.2",100,9,5652.773926,7965.648438,-115.085312,-0.010254,-0.676042,27.7777,6.9,2.1,"{""type"":""M"",""msg"":""FADE0"",""time"":26.1567,""dist"":0.567239}",9.895679,11.995679,0,15.2,10.5,0.08382,10.5,2.1,0.004191,-0.010905,-0.006714,-0.00881824242424242,0.0011863485230664,-0.676042,0.20578,-0.0206896262626262,0.250735329262713,7.270969,-0.092978
23.923662,"P27","SO_1.2",100,10,5679.657715,8024.208984,-111.806931,-0.008057,0.888272,27.7775,3.5,20,"{""type"":""M"",""msg"":""FADE0"",""time"":23.8256,""dist"":0.500412}",7.57424,11.07424,0,13.5,8.8,-0.000541,8.8,3.5,0.00472,-0.010091,-0.005371,-0.00777444736842105,0.00128997344049906,-0.000541,0.888272,0.339243881578947,0.268222801403806,9.895679,-0.676042
21.419857,"P27","SO_1.2",100,11,5703.71582,8088.981934,-109.444527,-0.008911,0.268132,27.7776,27.1,19.4,"{""type"":""M"",""msg"":""FADE0"",""time"":21.409,""dist"":0.433683}",5.063234,24.463234,0,23.7,34.6,-0.249472,23.7,19.4,0.003011,-0.009562,-0.006551,-0.00787956862745098,0.000965589172576038,-0.249472,0.268132,-0.0346415098039216,0.162723625906796,7.57424,0.888272
21.852745,"P27","SO_1.2",100,12,5699.01709,8078.220215,-110.774147,-0.009237,-0.513225,27.7777,8.3,2.9,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8236,""dist"":0.444901}",5.459427,8.359427,0,19.8,12.5,-0.14376,12.5,2.9,0.005534,-0.011922,-0.006388,-0.00926316363636364,0.00148435188205638,-0.513225,-0.081087,-0.175025581818182,0.115630655812294,5.063234,0.268132
23.774376,"P27","SO_1.2",100,13,5680.433594,8031.67334,-112.472626,-0.011108,-1.205189,27.7777,5.1,-0.302961,"{""type"":""M"",""msg"":""FADE0"",""time"":23.7163,""dist"":0.494172}",7.284336,6.981375,6.981375,16.1,8.3,-0.403225,8.3,-0.302961,0.004231,-0.011108,-0.006877,-0.00871606849315069,0.00114570396031784,-1.205189,-0.403225,-0.674001315068493,0.230200933369866,5.459427,-0.513225
20.63553,"P27","SO_1.2",100,14,5710.48291,8108.770996,-109.459053,-0.009237,0.110705,27.7779,11.3,6.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5434,""dist"":0.410586}",4.353132,10.453132,0,7.6,15,0.396255,7.6,6.1,0.006876,-0.01359,-0.006714,-0.00961670454545455,0.00166398578062386,0.110705,0.509382,0.398139795454545,0.117484034973105,7.284336,-1.205189
23.048782,"P27","SO_1.2",100,15,5689.035645,8049.506348,-111.06649,-0.009928,0.271273,27.7779,15.1,10.5,"{""type"":""M"",""msg"":""FADE0"",""time"":22.9814,""dist"":0.474229}",6.573528,17.073528,0,11.2,16.6,-0.164426,11.2,10.5,0.003702,-0.009928,-0.006226,-0.00807943939393939,0.00102764280128828,-0.164426,0.271273,0.0478229393939394,0.141373043172461,4.353132,0.110705
