id;drive;OT or glance duration;steering amplitude;lane crossing;total search time;TLC at the beginning of occlusion;OT mean 
P03;7;.634;2.358396;0;99.1049998733333; ;1.70212837837838
P03;7;.46;1.3916016;0;99.1049998733333; ;1.70212837837838
P03;7;.247;2.6074224;0;99.1049998733333; ;1.70212837837838
P03;7;1.457;5.7421908;0;99.1049998733333; ;1.70212837837838
P03;7;1.51;1.933596;0;99.1049998733333; ;1.70212837837838
P03;7;1.867;1.9335924;0;99.1049998733333; ;1.70212837837838
P03;7;2.86;9.279054;0;99.1049998733333; ;1.70212837837838
P03;7;1.876;1.699218;0;99.1049998733333; ;1.70212837837838
P03;7;.86;.0585936;0;99.1049998733333; ;1.70212837837838
P03;7;1.32;3.8085948;0;99.1049998733333; ;1.70212837837838
P03;7;2.403;4.0905756;0;99.1049998733333; ;1.70212837837838
P03;7;3.026;3.5156268;0;99.1049998733333; ;1.70212837837838
P03;7;1.407;7.1228052;0;99.1049998733333; ;1.70212837837838
P03;7;.64;3.138426;0;99.1049998733333; ;1.70212837837838
P03;7;.326;3.2080104;0;99.1049998733333; ;1.70212837837838
P03;7;1.077;2.9150388;0;99.1049998733333; ;1.70212837837838
P03;7;2.001;1.2744144;0;99.1049998733333; ;1.70212837837838
P03;7;1.733;.36621;0;99.1049998733333; ;1.70212837837838
P03;7;1.773;3.9880368;0;99.1049998733333; ;1.70212837837838
P03;7;1.49;1.1315916;0;99.1049998733333; ;1.70212837837838
P03;7;1.766;2.666016;0;99.1049998733333; ;1.70212837837838
P03;7;2.627;5.0830056;0;99.1049998733333; ;1.70212837837838
P03;7;1.29;2.0507796;0;99.1049998733333; ;1.70212837837838
P03;7;1.219;1.333008;0;99.1049998733333; ;1.70212837837838
P03;7;1.92;1.7578152;0;99.1049998733333; ;1.70212837837838
P03;7;1.283;2.6550288;0;99.1049998733333; ;1.70212837837838
P03;7;2.076;4.705812;0;99.1049998733333; ;1.70212837837838
P03;7;2.86;10.8142128;1;99.1049998733333; ;1.70212837837838
P03;7;1.657;7.664796;1;99.1049998733333; ;1.70212837837838
P03;7;2.407;6.9470208;0;99.1049998733333; ;1.70212837837838
P03;7;2.71;9.8474112;0;99.1049998733333; ;1.70212837837838
P03;7;1.976;6.3464364;0;99.1049998733333; ;1.70212837837838
P03;7;.965;2.4645996;0;99.1049998733333; ;1.70212837837838
P03;7;1.591;3.0175776;0;99.1049998733333; ;1.70212837837838
P03;7;3.207;6.6394044;0;99.1049998733333; ;1.70212837837838
P03;7;.59;2.4755832;0;99.1049998733333; ;1.70212837837838
P03;7;2.964;8.0895996;0;99.1049998733333; ;1.70212837837838
P03;7;3.127;7.8405768;1;99.1049998733333; ;1.70212837837838
P03;7;.8;6.331788;1;99.1049998733333; ;1.70212837837838
P03;7;.46;1.025388;0;99.1049998733333; ;1.70212837837838
P03;7;.933;5.4821808;0;99.1049998733333; ;1.70212837837838
P03;7;1.9;2.9480004;0;99.1049998733333; ;1.70212837837838
P03;7;1.698;.966798;0;99.1049998733333; ;1.70212837837838
P03;7;1.357;5.5407708;0;99.1049998733333; ;1.70212837837838
P03;7;.534;8.631594;0;99.1049998733333; ;1.70212837837838
P03;7;.577;1.9335924;0;99.1049998733333; ;1.70212837837838
P03;7;.527;2.4755868;0;99.1049998733333; ;1.70212837837838
P03;7;1.193;1.0839816;0;99.1049998733333; ;1.70212837837838
P03;7;1.78;3.5742204;0;99.1049998733333; ;1.70212837837838
P03;7;2.217;3.7500012;0;99.1049998733333; ;1.70212837837838
P03;7;.483;.4834008;0;99.1049998733333; ;1.70212837837838
P03;7;1.583;10.9761804;0;99.1049998733333; ;1.70212837837838
P03;7;1.87;7.738038;0;99.1049998733333; ;1.70212837837838
P03;7;1.824;3.8085948;0;99.1049998733333; ;1.70212837837838
P03;7;.469;12.6194184;1;99.1049998733333; ;1.70212837837838
P03;7;2.3;2.7832068;0;99.1049998733333; ;1.70212837837838
P03;7;2.06;4.0576176;0;99.1049998733333; ;1.70212837837838
P03;7;.847;3.3142104;0;99.1049998733333; ;1.70212837837838
P03;7;.673;6.8298336;0;99.1049998733333; ;1.70212837837838
P03;7;2.434;1.8164052;0;99.1049998733333; ;1.70212837837838
P03;7;1.21;7.4890152;1;99.1049998733333; ;1.70212837837838
P03;7;1.317;2.637558;0;99.1049998733333; ;1.70212837837838
P03;7;2.05;1.8750024;0;99.1049998733333; ;1.70212837837838
P03;7;.483;1.8749988;0;99.1049998733333; ;1.70212837837838
P03;7;1.093;1.5820308;0;99.1049998733333; ;1.70212837837838
P03;7;2.48;2.1093732;0;99.1049998733333; ;1.70212837837838
P03;7;2.29;1.1425788;0;99.1049998733333; ;1.70212837837838
P03;7;.507;2.4169896;0;99.1049998733333; ;1.70212837837838
P03;7;1.2;2.666016;0;99.1049998733333; ;1.70212837837838
P03;7;.627;0;0;99.1049998733333; ;1.70212837837838
P03;8;.614;2.6074224;0;99.1049998733333; ;1.70212837837838
P03;8;.265;0;0;99.1049998733333; ;1.70212837837838
P03;8;.37;1.2744144;0;99.1049998733333; ;1.70212837837838
P03;8;.834;1.992186;0;99.1049998733333; ;1.70212837837838
P03;8;.748;1.4501952;0;99.1049998733333; ;1.70212837837838
P03;8;1.766;2.7099612;0;99.1049998733333; ;1.70212837837838
P03;8;.971;1.7578116;0;99.1049998733333; ;1.70212837837838
P03;8;1.366;2.9479968;0;99.1049998733333; ;1.70212837837838
P03;8;1.865;2.9003904;0;99.1049998733333; ;1.70212837837838
P03;8;2.752;4.2333984;0;99.1049998733333; ;1.70212837837838
P03;8;2.441;7.064208;0;99.1049998733333; ;1.70212837837838
P03;8;3.235;3.1494132;0;99.1049998733333; ;1.70212837837838
P03;8;4.099;3.3984396;0;99.1049998733333; ;1.70212837837838
P03;8;.75;3.3837912;0;99.1049998733333; ;1.70212837837838
P03;8;1.246;6.8298336;0;99.1049998733333; ;1.70212837837838
P03;8;2.065;3.4423812;0;99.1049998733333; ;1.70212837837838
P03;8;.634;3.325194;0;99.1049998733333; ;1.70212837837838
P03;8;1.233;3.5046396;0;99.1049998733333; ;1.70212837837838
P03;8;1.934;4.471434;0;99.1049998733333; ;1.70212837837838
P03;8;3.919;5.0573736;0;99.1049998733333; ;1.70212837837838
P03;8;3.785;11.8396008;1;99.1049998733333; ;1.70212837837838
P03;8;1.058;3.504636;0;99.1049998733333; ;1.70212837837838
P03;8;.776;4.1748048;0;99.1049998733333; ;1.70212837837838
P03;8;1.605;2.2998024;0;99.1049998733333; ;1.70212837837838
P03;8;1.697;.36621;0;99.1049998733333; ;1.70212837837838
P03;8;1.623;2.9736324;1;99.1049998733333; ;1.70212837837838
P03;8;2.75;5.3759772;0;99.1049998733333; ;1.70212837837838
P03;8;2.331;3.2519556;0;99.1049998733333; ;1.70212837837838
P03;8;.52;1.1425788;0;99.1049998733333; ;1.70212837837838
P03;8;.804;1.0986336;0;99.1049998733333; ;1.70212837837838
P03;8;.533;.249022800000001;0;99.1049998733333; ;1.70212837837838
P03;8;1.996;3.9733884;0;99.1049998733333; ;1.70212837837838
P03;8;.866;5.8630356;0;99.1049998733333; ;1.70212837837838
P03;8;.366;4.7753892;1;99.1049998733333; ;1.70212837837838
P03;8;1.304;5.0134284;0;99.1049998733333; ;1.70212837837838
P03;8;1.7;6.2731944;0;99.1049998733333; ;1.70212837837838
P03;8;1.447;2.8417968;0;99.1049998733333; ;1.70212837837838
P03;8;2.383;1.259766;0;99.1049998733333; ;1.70212837837838
P03;8;2.95;8.1809424;1;99.1049998733333; ;1.70212837837838
P03;8;.165;7.2546408;0;99.1049998733333; ;1.70212837837838
P03;8;.717;1.6838388;0;99.1049998733333; ;1.70212837837838
P03;8;.336;.966798;0;99.1049998733333; ;1.70212837837838
P03;8;.868;1.9335924;1;99.1049998733333; ;1.70212837837838
P03;8;1.348;.7763652;0;99.1049998733333; ;1.70212837837838
P03;8;.95;2.4755868;0;99.1049998733333; ;1.70212837837838
P03;8;.93;1.4648436;0;99.1049998733333; ;1.70212837837838
P03;8;2.115;3.6804204;0;99.1049998733333; ;1.70212837837838
P03;8;1.853;4.1162112;0;99.1049998733333; ;1.70212837837838
P03;8;3.115;4.8229992;0;99.1049998733333; ;1.70212837837838
P03;8;1.051;20.4034932;1;99.1049998733333; ;1.70212837837838
P03;8;1.615;1.0876464;0;99.1049998733333; ;1.70212837837838
P03;8;2.263;2.666016;0;99.1049998733333; ;1.70212837837838
P03;8;3.465;.8496108;0;99.1049998733333; ;1.70212837837838
P03;8;1.567;8.4969324;1;99.1049998733333; ;1.70212837837838
P03;8;1.75;2.2302216;1;99.1049998733333; ;1.70212837837838
P03;8;1.8;4.471434;1;99.1049998733333; ;1.70212837837838
P03;8;.699;7.7686956;1;99.1049998733333; ;1.70212837837838
P03;8;1.005;8.031006;0;99.1049998733333; ;1.70212837837838
P03;8;2.435;8.2800288;0;99.1049998733333; ;1.70212837837838
P03;8;1.852;7.2371664;0;99.1049998733333; ;1.70212837837838
P03;8;2.414;6.9470208;0;99.1049998733333; ;1.70212837837838
P03;8;2.966;4.8339828;0;99.1049998733333; ;1.70212837837838
P03;8;2.383;3.618162;0;99.1049998733333; ;1.70212837837838
P03;8;1.331;2.6074224;0;99.1049998733333; ;1.70212837837838
P03;8;.914;11.2110768;0;99.1049998733333; ;1.70212837837838
P03;8;1.733;6.03882;0;99.1049998733333; ;1.70212837837838
P03;8;.731;2.3583996;1;99.1049998733333; ;1.70212837837838
P03;8;1.25;3.0065904;0;99.1049998733333; ;1.70212837837838
P03;8;1.35;0;0;99.1049998733333; ;1.70212837837838
P03;8;1.364;1.992186;0;99.1049998733333; ;1.70212837837838
P03;8;1.63;.732419999999999;0;99.1049998733333; ;1.70212837837838
P03;8;1.917;2.2851576;0;99.1049998733333; ;1.70212837837838
P03;8;2.85;14.5069776;0;99.1049998733333; ;1.70212837837838
P03;8;2.125;5.0134284;1;99.1049998733333; ;1.70212837837838
P03;8;2.832;8.0553888;0;99.1049998733333; ;1.70212837837838
P03;8;1.75;4.5153828;0;99.1049998733333; ;1.70212837837838
P03;8;1.535;4.1015628;0;99.1049998733333; ;1.70212837837838
P03;8;2.535;2.958984;1;99.1049998733333; ;1.70212837837838
P03;8;1.916;6.9470244;1;99.1049998733333; ;1.70212837837838
P03;8;.586;1.4501952;0;99.1049998733333; ;1.70212837837838
P04;1;1.067;1.8750024;0;83.1193334266667; ;1.80768441558442
P04;1;3.633;3.2666004;1;83.1193334266667; ;1.80768441558442
P04;1;3.753;4.5153792;0;83.1193334266667; ;1.80768441558442
P04;1;4.521;4.7167992;0;83.1193334266667; ;1.80768441558442
P04;1;2.25;3.999024;1;83.1193334266667; ;1.80768441558442
P04;1;5.967;6.2145972;1;83.1193334266667; ;1.80768441558442
P04;1;3.381;2.8308096;0;83.1193334266667; ;1.80768441558442
P04;1;4.439;3.6767556;0;83.1193334266667; ;1.80768441558442
P04;1;3.689;2.772216;0;83.1193334266667; ;1.80768441558442
P04;1;4.054;3.1494168;0;83.1193334266667; ;1.80768441558442
P04;1;3.867;3.1970196;0;83.1193334266667; ;1.80768441558442
P04;1;3.654;3.0651876;1;83.1193334266667; ;1.80768441558442
P04;1;5.797;2.5817868;1;83.1193334266667; ;1.80768441558442
P04;1;.502;.8972172;0;83.1193334266667; ;1.80768441558442
P04;1;3.788;2.5964352;0;83.1193334266667; ;1.80768441558442
P04;1;3.098;.9558108;0;83.1193334266667; ;1.80768441558442
P04;1;2.526;3.6181656;0;83.1193334266667; ;1.80768441558442
P04;1;3.48;2.0544444;1;83.1193334266667; ;1.80768441558442
P04;1;3.367;3.2556132;0;83.1193334266667; ;1.80768441558442
P04;1;3.362;2.6074224;0;83.1193334266667; ;1.80768441558442
P04;1;3.093;3.9404268;1;83.1193334266667; ;1.80768441558442
P04;1;.57;1.259766;0;83.1193334266667; ;1.80768441558442
P04;1;.445;2.1716316;0;83.1193334266667; ;1.80768441558442
P04;1;2.22;1.992186;0;83.1193334266667; ;1.80768441558442
P04;1;.187;2.0654316;0;83.1193334266667; ;1.80768441558442
P04;1;.17;.4248072;0;83.1193334266667; ;1.80768441558442
P04;1;3.95;6.4636236;1;83.1193334266667; ;1.80768441558442
P04;1;2.874;7.6062024;1;83.1193334266667; ;1.80768441558442
P04;1;4.096;8.8220232;1;83.1193334266667; ;1.80768441558442
P04;1;2.93;20.025252;1;83.1193334266667; ;1.80768441558442
P04;1;1.804;5.4492192;0;83.1193334266667; ;1.80768441558442
P04;1;3.212;5.99121;0;83.1193334266667; ;1.80768441558442
P04;1;3.041;8.4760056;1;83.1193334266667; ;1.80768441558442
P04;1;2.983;9.9905472;0;83.1193334266667; ;1.80768441558442
P04;1;1.3;6.6847104;0;83.1193334266667; ;1.80768441558442
P04;1;1.629;6.7089852;1;83.1193334266667; ;1.80768441558442
P04;1;.213;2.1240252;1;83.1193334266667; ;1.80768441558442
P04;1;.11;.4870584;1;83.1193334266667; ;1.80768441558442
P04;2;.822;.5310072;0;83.1193334266667; ;1.80768441558442
P04;2;2.258;4.1162112;0;83.1193334266667; ;1.80768441558442
P04;2;5.436;6.7089852;0;83.1193334266667; ;1.80768441558442
P04;2;3.155;15.0777432;0;83.1193334266667; ;1.80768441558442
P04;2;4.141;4.8339864;0;83.1193334266667; ;1.80768441558442
P04;2;2.941;1.992186;0;83.1193334266667; ;1.80768441558442
P04;2;3.664;.73242;0;83.1193334266667; ;1.80768441558442
P04;2;3.897;1.0253916;0;83.1193334266667; ;1.80768441558442
P04;2;4.964;2.0507832;0;83.1193334266667; ;1.80768441558442
P04;2;4.725;4.8815892;0;83.1193334266667; ;1.80768441558442
P04;2;2.495;1.1425788;0;83.1193334266667; ;1.80768441558442
P04;2;6.684;2.0068344;0;83.1193334266667; ;1.80768441558442
P04;2;5.483;2.5488288;1;83.1193334266667; ;1.80768441558442
P04;2;5.202;3.1970232;0;83.1193334266667; ;1.80768441558442
P04;2;5.525;4.9548348;0;83.1193334266667; ;1.80768441558442
P04;2;7.118;2.592774;0;83.1193334266667; ;1.80768441558442
P04;2;3.416;1.6406244;1;83.1193334266667; ;1.80768441558442
P04;2;3.578;4.8229992;1;83.1193334266667; ;1.80768441558442
P04;2;5.242;1.933596;0;83.1193334266667; ;1.80768441558442
P04;2;3.691;2.8417968;0;83.1193334266667; ;1.80768441558442
P04;2;4.167;.966798;0;83.1193334266667; ;1.80768441558442
P04;2;3.931;3.1970232;0;83.1193334266667; ;1.80768441558442
P04;2;4.308;2.7832032;1;83.1193334266667; ;1.80768441558442
P04;2;3.15;4.965822;1;83.1193334266667; ;1.80768441558442
P04;2;4.892;6.6503916;1;83.1193334266667; ;1.80768441558442
P04;2;4.092;9.6185844;1;83.1193334266667; ;1.80768441558442
P04;2;1.802;7.3718244;0;83.1193334266667; ;1.80768441558442
P04;2;6.844;13.4355492;1;83.1193334266667; ;1.80768441558442
P04;2;2.069;10.0433916;1;83.1193334266667; ;1.80768441558442
P04;2;2.109;.8496108;0;83.1193334266667; ;1.80768441558442
P04;2;3.819;15.3644364;1;83.1193334266667; ;1.80768441558442
P04;2;3.124;6.7675788;1;83.1193334266667; ;1.80768441558442
P04;2;.31;.1757808;1;83.1193334266667; ;1.80768441558442
P04;2;3.075;3.7500012;1;83.1193334266667; ;1.80768441558442
P04;2;.651;7.9988832;0;83.1193334266667; ;1.80768441558442
P04;2;1.058;6.776784;0;83.1193334266667; ;1.80768441558442
P04;2;.274;.1904328;1;83.1193334266667; ;1.80768441558442
P04;6;.355;.1904292;0;83.1193334266667; ;1.80768441558442
P04;6;1.083;1.333008;0;83.1193334266667; ;1.80768441558442
P04;6;.745;.966798;0;83.1193334266667; ;1.80768441558442
P04;6;2.061;1.1572272;0;83.1193334266667; ;1.80768441558442
P04;6;.962;.2490228;0;83.1193334266667; ;1.80768441558442
P04;6;.267;0;0;83.1193334266667; ;1.80768441558442
P04;6;.8;.1318356;0;83.1193334266667; ;1.80768441558442
P04;6;2.045;1.0253916;0;83.1193334266667; ;1.80768441558442
P04;6;1.466;1.0839852;0;83.1193334266667; ;1.80768441558442
P04;6;.717;.4101588;0;83.1193334266667; ;1.80768441558442
P04;6;1.755;1.333008;0;83.1193334266667; ;1.80768441558442
P04;6;2.329;.659178;0;83.1193334266667; ;1.80768441558442
P04;6;1.055;.4834008;0;83.1193334266667; ;1.80768441558442
P04;6;2;1.1425788;0;83.1193334266667; ;1.80768441558442
P04;6;2.05;1.933596;0;83.1193334266667; ;1.80768441558442
P04;6;.392;.36621;0;83.1193334266667; ;1.80768441558442
P04;6;3.288;1.8164088;0;83.1193334266667; ;1.80768441558442
P04;6;.31;1.3916016;0;83.1193334266667; ;1.80768441558442
P04;6;1.284;2.1240252;0;83.1193334266667; ;1.80768441558442
P04;6;1.55;1.1425788;0;83.1193334266667; ;1.80768441558442
P04;6;1.2;.8496108;1;83.1193334266667; ;1.80768441558442
P04;6;.455;1.6406244;0;83.1193334266667; ;1.80768441558442
P04;6;.7;1.2744144;0;83.1193334266667; ;1.80768441558442
P04;6;2.857;2.299806;1;83.1193334266667; ;1.80768441558442
P04;6;.222;0;0;83.1193334266667; ;1.80768441558442
P04;6;.824;.4833972;0;83.1193334266667; ;1.80768441558442
P04;6;.721;2.4755868;0;83.1193334266667; ;1.80768441558442
P04;6;2.324;.7910136;0;83.1193334266667; ;1.80768441558442
P04;6;.45;.0585935999999999;0;83.1193334266667; ;1.80768441558442
P04;6;1.216;1.8164052;0;83.1193334266667; ;1.80768441558442
P04;6;2.209;.1757844;1;83.1193334266667; ;1.80768441558442
P04;6;.283;1.6992216;1;83.1193334266667; ;1.80768441558442
P04;6;1.076;.2343744;1;83.1193334266667; ;1.80768441558442
P04;6;1.54;2.1093732;0;83.1193334266667; ;1.80768441558442
P04;6;1.934;2.299806;0;83.1193334266667; ;1.80768441558442
P04;6;1.326;.9082008;1;83.1193334266667; ;1.80768441558442
P04;6;.445;1.3916016;0;83.1193334266667; ;1.80768441558442
P04;6;1.083;5.2478028;0;83.1193334266667; ;1.80768441558442
P04;6;2.372;2.1826152;0;83.1193334266667; ;1.80768441558442
P04;6;1.121;2.8417968;0;83.1193334266667; ;1.80768441558442
P04;6;2.871;1.8164088;0;83.1193334266667; ;1.80768441558442
P04;6;1.755;.7910172;0;83.1193334266667; ;1.80768441558442
P04;6;3.324;2.226564;0;83.1193334266667; ;1.80768441558442
P04;6;.49;.1904328;1;83.1193334266667; ;1.80768441558442
P04;6;1.526;1.333008;1;83.1193334266667; ;1.80768441558442
P04;6;1.706;.8349624;1;83.1193334266667; ;1.80768441558442
P04;6;.328;.0585936000000005;0;83.1193334266667; ;1.80768441558442
P04;6;1.116;1.3330044;0;83.1193334266667; ;1.80768441558442
P04;6;2.221;6.3903816;0;83.1193334266667; ;1.80768441558442
P04;6;.395;1.6259796;0;83.1193334266667; ;1.80768441558442
P04;6;.578;.36621;0;83.1193334266667; ;1.80768441558442
P04;6;.867;.1757844;0;83.1193334266667; ;1.80768441558442
P04;7;.613;.7177716;0;83.1193334266667; ;1.80768441558442
P04;7;.774;2.2412088;0;83.1193334266667; ;1.80768441558442
P04;7;.642;.5419908;0;83.1193334266667; ;1.80768441558442
P04;7;1.976;7.1337924;0;83.1193334266667; ;1.80768441558442
P04;7;1.264;1.6406244;0;83.1193334266667; ;1.80768441558442
P04;7;.426;2.9003904;0;83.1193334266667; ;1.80768441558442
P04;7;1.602;1.2744144;0;83.1193334266667; ;1.80768441558442
P04;7;2.102;3.3837912;0;83.1193334266667; ;1.80768441558442
P04;7;1.627;1.6992216;0;83.1193334266667; ;1.80768441558442
P04;7;2.468;2.0983896;1;83.1193334266667; ;1.80768441558442
P04;7;.8;1.2158208;0;83.1193334266667; ;1.80768441558442
P04;7;2.892;5.2001964;0;83.1193334266667; ;1.80768441558442
P04;7;2.156;.7910172;0;83.1193334266667; ;1.80768441558442
P04;7;3.134;2.065428;1;83.1193334266667; ;1.80768441558442
P04;7;.466;.7177716;0;83.1193334266667; ;1.80768441558442
P04;7;1.035;.4248036;0;83.1193334266667; ;1.80768441558442
P04;7;2.593;4.5410148;0;83.1193334266667; ;1.80768441558442
P04;7;2.1;1.333008;1;83.1193334266667; ;1.80768441558442
P04;7;.8;1.8017568;1;83.1193334266667; ;1.80768441558442
P04;7;1.867;2.4169932;1;83.1193334266667; ;1.80768441558442
P04;7;1.676;.8496108;0;83.1193334266667; ;1.80768441558442
P04;7;2.681;3.1970196;1;83.1193334266667; ;1.80768441558442
P04;7;2.8;2.1240216;0;83.1193334266667; ;1.80768441558442
P04;7;.598;1.5087888;1;83.1193334266667; ;1.80768441558442
P04;7;1.792;3.3837912;0;83.1193334266667; ;1.80768441558442
P04;7;1.694;1.6149888;0;83.1193334266667; ;1.80768441558442
P04;7;3.327;3.0322296;1;83.1193334266667; ;1.80768441558442
P04;7;.392;.0585936000000005;1;83.1193334266667; ;1.80768441558442
P04;7;.611;2.8308132;1;83.1193334266667; ;1.80768441558442
P04;7;1.209;.7763688;1;83.1193334266667; ;1.80768441558442
P04;7;3.483;2.285154;0;83.1193334266667; ;1.80768441558442
P04;7;2.4;1.5673824;0;83.1193334266667; ;1.80768441558442
P04;7;1.966;1.9335924;0;83.1193334266667; ;1.80768441558442
P04;7;2.809;2.299806;0;83.1193334266667; ;1.80768441558442
P04;7;1.781;1.4978016;0;83.1193334266667; ;1.80768441558442
P04;7;3.016;.4834008;0;83.1193334266667; ;1.80768441558442
P04;7;1.081;.3515616;1;83.1193334266667; ;1.80768441558442
P04;7;1.719;1.0729944;0;83.1193334266667; ;1.80768441558442
P04;7;.922;1.2011724;0;83.1193334266667; ;1.80768441558442
P04;7;2.733;7.2985824;1;83.1193334266667; ;1.80768441558442
P04;7;2.334;3.5046396;0;83.1193334266667; ;1.80768441558442
P04;7;2.3;1.307376;0;83.1193334266667; ;1.80768441558442
P04;7;2.984;1.746828;0;83.1193334266667; ;1.80768441558442
P04;7;.585;1.625976;0;83.1193334266667; ;1.80768441558442
P04;7;2.656;6.5222172;0;83.1193334266667; ;1.80768441558442
P04;7;2.517;1.2744144;1;83.1193334266667; ;1.80768441558442
P04;7;1.483;6.2054964;1;83.1193334266667; ;1.80768441558442
P04;7;1.916;16.2642636;1;83.1193334266667; ;1.80768441558442
P04;7;.542;1.7431632;0;83.1193334266667; ;1.80768441558442
P04;7;2.116;11.1804192;0;83.1193334266667; ;1.80768441558442
P04;7;.698;7.250976;1;83.1193334266667; ;1.80768441558442
P04;7;1.133;3.5009784;1;83.1193334266667; ;1.80768441558442
P04;7;2.567;1.6406244;0;83.1193334266667; ;1.80768441558442
P04;7;2.285;1.2744144;1;83.1193334266667; ;1.80768441558442
P04;7;2.758;2.8308132;1;83.1193334266667; ;1.80768441558442
P04;7;1.552;3.5009784;0;83.1193334266667; ;1.80768441558442
P04;7;.775;3.1494132;0;83.1193334266667; ;1.80768441558442
P04;8;.4;1.6406244;0;83.1193334266667; ;1.80768441558442
P04;8;.982;.9082044;0;83.1193334266667; ;1.80768441558442
P04;8;.85;.4833972;0;83.1193334266667; ;1.80768441558442
P04;8;1.783;1.5673824;0;83.1193334266667; ;1.80768441558442
P04;8;2.016;1.1425788;0;83.1193334266667; ;1.80768441558442
P04;8;.482;1.8750024;0;83.1193334266667; ;1.80768441558442
P04;8;1.434;.1757844;0;83.1193334266667; ;1.80768441558442
P04;8;2.267;1.6845696;0;83.1193334266667; ;1.80768441558442
P04;8;1.448;.7763688;0;83.1193334266667; ;1.80768441558442
P04;8;3.283;1.8164088;0;83.1193334266667; ;1.80768441558442
P04;8;.448;.0585935999999999;0;83.1193334266667; ;1.80768441558442
P04;8;2.016;.600588;0;83.1193334266667; ;1.80768441558442
P04;8;2.902;2.0507832;0;83.1193334266667; ;1.80768441558442
P04;8;.6;2.7832032;0;83.1193334266667; ;1.80768441558442
P04;8;2.1;1.3916016;0;83.1193334266667; ;1.80768441558442
P04;8;2.534;1.4648436;0;83.1193334266667; ;1.80768441558442
P04;8;.517;.3515616;0;83.1193334266667; ;1.80768441558442
P04;8;2.464;.2343744;0;83.1193334266667; ;1.80768441558442
P04;8;2.767;.0732419999999999;0;83.1193334266667; ;1.80768441558442
P04;8;1.248;.7910136;0;83.1193334266667; ;1.80768441558442
P04;8;4.548;.9667944;1;83.1193334266667; ;1.80768441558442
P04;8;.449;1.4501952;1;83.1193334266667; ;1.80768441558442
P04;8;1.416;1.5673824;0;83.1193334266667; ;1.80768441558442
P04;8;2.815;4.1162112;0;83.1193334266667; ;1.80768441558442
P04;8;.982;.600588;0;83.1193334266667; ;1.80768441558442
P04;8;2.084;.8496072;0;83.1193334266667; ;1.80768441558442
P04;8;2.182;2.6513676;0;83.1193334266667; ;1.80768441558442
P04;8;1.548;2.2412124;0;83.1193334266667; ;1.80768441558442
P04;8;3.75;4.6472184;0;83.1193334266667; ;1.80768441558442
P04;8;1.568;.0732419999999999;0;83.1193334266667; ;1.80768441558442
P04;8;1.084;2.4755868;1;83.1193334266667; ;1.80768441558442
P04;8;.319;2.1093768;0;83.1193334266667; ;1.80768441558442
P04;8;1.198;4.105224;0;83.1193334266667; ;1.80768441558442
P04;8;2.202;.5419908;0;83.1193334266667; ;1.80768441558442
P04;8;2.033;.2343744;0;83.1193334266667; ;1.80768441558442
P04;8;2.017;1.4501952;0;83.1193334266667; ;1.80768441558442
P04;8;2.683;1.3916016;0;83.1193334266667; ;1.80768441558442
P04;8;1.265;.30762;0;83.1193334266667; ;1.80768441558442
P04;8;3.118;.3552228;1;83.1193334266667; ;1.80768441558442
P04;8;1.383;.1171872;1;83.1193334266667; ;1.80768441558442
P04;8;.867;3.0065904;0;83.1193334266667; ;1.80768441558442
P04;8;3.332;4.1015628;1;83.1193334266667; ;1.80768441558442
P04;8;.47;.5419944;1;83.1193334266667; ;1.80768441558442
P04;8;1.433;4.7167992;1;83.1193334266667; ;1.80768441558442
P04;8;2.084;3.079836;1;83.1193334266667; ;1.80768441558442
P04;8;1.1;2.3583996;0;83.1193334266667; ;1.80768441558442
P04;8;.715;3.5156232;0;83.1193334266667; ;1.80768441558442
P04;8;.517;.0585972000000002;0;83.1193334266667; ;1.80768441558442
P04;8;.75;.1171908;0;83.1193334266667; ;1.80768441558442
P05;1;.633;2.0507796;0;78.5199998133333; ;1.34645212765957
P05;1;.583;3.325194;0;78.5199998133333; ;1.34645212765957
P05;1;.753;4.8229992;0;78.5199998133333; ;1.34645212765957
P05;1;.96;6.0527376;0;78.5199998133333; ;1.34645212765957
P05;1;.2;1.6644816;0;78.5199998133333; ;1.34645212765957
P05;1;.638;1.4501952;0;78.5199998133333; ;1.34645212765957
P05;1;.384;4.1638212;0;78.5199998133333; ;1.34645212765957
P05;1;.5;1.9921896;0;78.5199998133333; ;1.34645212765957
P05;1;.583;1.992186;0;78.5199998133333; ;1.34645212765957
P05;1;.74;1.9335924;0;78.5199998133333; ;1.34645212765957
P05;1;.507;.5419944;0;78.5199998133333; ;1.34645212765957
P05;1;.697;1.625976;0;78.5199998133333; ;1.34645212765957
P05;1;.25;4.0466304;0;78.5199998133333; ;1.34645212765957
P05;1;.586;3.0761748;0;78.5199998133333; ;1.34645212765957
P05;1;.279;.5566392;0;78.5199998133333; ;1.34645212765957
P05;1;.454;3.4313976;0;78.5199998133333; ;1.34645212765957
P05;1;.626;3.3837912;0;78.5199998133333; ;1.34645212765957
P05;1;.716;0;0;78.5199998133333; ;1.34645212765957
P05;1;1.214;3.9294432;0;78.5199998133333; ;1.34645212765957
P05;1;.366;3.6071784;0;78.5199998133333; ;1.34645212765957
P05;1;.796;1.2011724;0;78.5199998133333; ;1.34645212765957
P05;1;.85;2.5341768;0;78.5199998133333; ;1.34645212765957
P05;1;.44;2.299806;0;78.5199998133333; ;1.34645212765957
